Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,59.130001,60.070000,59.130001,59.410000,44.155975,3280200
2010-01-05,59.259998,59.419998,58.840000,59.230000,44.022194,2775800
2010-01-06,59.070000,60.049999,59.000000,60.000000,44.594486,3722900
2010-01-07,60.080002,60.439999,59.259998,59.709999,44.378952,4527600
2010-01-08,59.470001,59.610001,59.099998,59.279999,44.059357,2348300
2010-01-11,59.209999,59.419998,59.000000,59.349998,44.111378,1830400
2010-01-12,59.230000,59.389999,58.720001,59.029999,43.873535,2113300
2010-01-13,59.110001,59.590000,58.939999,59.400002,44.148548,2051500
2010-01-14,59.119999,59.250000,58.709999,58.720001,43.643127,2145700
2010-01-15,58.990002,58.990002,58.430000,58.790001,43.695168,3081700
2010-01-19,59.169998,59.279999,58.790001,58.950001,43.814079,2558200
2010-01-20,58.480000,58.680000,57.619999,58.270000,43.308666,4484600
2010-01-21,58.130001,58.599998,57.349998,57.520000,42.751251,3456800
2010-01-22,57.400002,57.959999,57.040001,57.070000,42.416786,4220600
2010-01-25,57.349998,57.820000,56.750000,57.549999,42.773544,2690600
2010-01-26,57.200001,58.480000,57.139999,57.930000,43.055992,3530500
2010-01-27,57.709999,58.040001,57.279999,57.529999,42.758686,3776200
2010-01-28,57.590000,57.820000,57.060001,57.349998,42.624897,3197000
2010-01-29,57.590000,58.540001,57.400002,57.430000,42.684357,5413900
2010-02-01,57.799999,57.919998,57.360001,57.910000,43.041119,4295300
2010-02-02,58.000000,58.880001,57.599998,58.770000,43.680305,5231500
2010-02-03,58.590000,58.950001,58.380001,58.419998,43.420158,5269100
2010-02-04,58.169998,58.939999,58.099998,58.520000,43.494488,5962700
2010-02-05,58.590000,58.900002,58.070000,58.580002,43.539082,4793600
2010-02-08,58.270000,58.779999,58.130001,58.139999,43.212063,3319800
2010-02-09,58.799999,59.000000,58.200001,58.759998,43.672871,3486900
2010-02-10,58.660000,59.320000,58.380001,59.150002,44.097813,4520500
2010-02-11,58.860001,59.779999,58.669998,59.669998,44.485489,4030800
2010-02-12,59.189999,59.419998,58.950001,59.279999,44.194748,4337600
2010-02-16,59.619999,60.849998,59.299999,60.669998,45.231007,4052300
2010-02-17,60.790001,61.299999,60.740002,61.049999,45.514301,2663100
2010-02-18,60.930000,61.130001,60.580002,60.959999,45.447220,2275200
2010-02-19,60.730000,61.360001,60.660000,61.139999,45.581421,2510100
2010-02-22,61.400002,61.450001,60.689999,60.790001,45.320484,3004300
2010-02-23,60.639999,60.919998,60.410000,60.509998,45.111721,3081200
2010-02-24,60.799999,61.220001,60.610001,60.860001,45.372669,2908200
2010-02-25,60.290001,61.520000,60.209999,61.400002,45.775249,3534000
2010-02-26,61.360001,61.470001,60.779999,60.970001,45.454666,3681600
2010-03-01,61.000000,62.110001,60.680000,61.650002,45.961624,4031100
2010-03-02,62.119999,62.119999,61.200001,61.380001,45.760330,4126100
2010-03-03,59.750000,61.580002,59.639999,60.680000,45.238461,10153500
2010-03-04,60.750000,61.160000,60.480000,60.799999,45.327930,3286100
2010-03-05,60.849998,60.970001,60.500000,60.680000,45.238461,3514800
2010-03-08,60.540001,61.000000,60.520000,60.669998,45.231007,3020400
2010-03-09,60.380001,60.570000,60.040001,60.130001,44.828442,3187000
2010-03-10,60.209999,60.410000,59.759998,59.840000,44.612221,3248400
2010-03-11,59.779999,60.060001,59.770000,59.900002,44.656952,3957200
2010-03-12,59.880001,60.480000,59.810001,60.169998,44.858242,3938700
2010-03-15,60.070000,60.619999,60.049999,60.549999,45.141544,2584700
2010-03-16,60.709999,60.959999,60.590000,60.910000,45.409946,2480600
2010-03-17,60.959999,61.459999,60.900002,61.330002,45.723057,3115300
2010-03-18,61.000000,61.430000,60.919998,61.270000,45.678337,3156200
2010-03-19,61.380001,61.500000,60.490002,60.720001,45.268288,4687500
2010-03-22,60.540001,61.090000,60.430000,60.880001,45.387573,2369000
2010-03-23,60.759998,60.889999,60.360001,60.759998,45.298100,2937800
2010-03-24,60.540001,60.740002,60.020000,60.070000,44.783688,2910000
2010-03-25,60.419998,60.419998,60.009998,60.049999,44.768791,2591500
2010-03-26,60.250000,60.419998,59.910000,60.130001,44.828442,2302000
2010-03-29,60.139999,60.430000,59.959999,60.139999,44.835892,2375500
2010-03-30,60.270000,60.500000,60.040001,60.169998,44.858242,2121500
2010-03-31,60.060001,60.110001,59.680000,59.709999,44.515327,2548200
2010-04-01,59.730000,60.299999,59.709999,60.139999,44.835892,2638300
2010-04-05,60.330002,60.869999,60.000000,60.820000,45.342857,2146100
2010-04-06,61.049999,61.849998,60.750000,61.740002,46.028744,3589100
2010-04-07,61.650002,61.959999,61.500000,61.720001,46.013832,3897200
2010-04-08,61.599998,61.619999,60.820000,60.980000,45.462132,4471500
2010-04-09,61.040001,61.410000,60.919998,61.209999,45.633602,2804500
2010-04-12,60.889999,61.209999,60.259998,60.349998,44.992443,4550700
2010-04-13,60.220001,60.549999,59.759998,59.889999,44.649498,4191400
